profile,system_key,configuration,source,termination_reason,heel_reached,mawp_exceeded,results_truncated_at_mawp,simulation_duration_days,voyage_simulation_duration_days,time_to_min_heel_days,elapsed_time_to_min_heel_days,voyage_time_to_min_heel_days,time_to_mawp_days,final_fill_pct,max_pressure_bar,pressure_at_termination_bar,pressure_margin_to_mawp_bar,total_bog_removed_kg,bog_used_as_fuel_kg,bog_excess_kg,bog_removed_lng_kg,bog_removed_conventional_kg,conventional_operation_days,requested_fuel_kg,fuel_supplied_kg,lng_supply_shortfall_kg,unserved_fuel_kg,pump_energy_kWh,compressor_energy_kWh,mechanical_energy_kWh,specific_mechanical_energy_kWh_per_t,pbu_thermal_energy_kWh,startup_pbu_thermal_energy_kWh,operational_pbu_thermal_energy_kWh,evaporator_evaporation_energy_kWh,evaporator_internal_superheat_energy_kWh,evaporator_thermal_energy_kWh,superheater_thermal_energy_kWh,total_process_thermal_energy_kWh,startup_time_days,pressure_recovery_time_days,pbu_pressurization_time_days,bog_balance_error_kg,planned_voyage_duration_days,completed_planned_window
dual-fuel,Pump,FGSS 2 (Pump),simulation,profile_end,False,False,False,10.0,10.0,,,,,5.4157043301378,7.367806391309327,7.367710648267399,0.7321936086906726,3673.550719748329,0.3114604990499058,3673.2392592492793,0.3114604990499058,3673.2392592492793,4.0,241463.25410614986,241463.25410614986,0.0,0.0,77.27350065823211,0.0,77.27350065823211,0.3200217811371905,0.0,0.0,0.0,33730.02710854641,18506.48078018316,52236.50788872957,6212.32075243055,58448.828641160115,0.0,0.0,0.0,-4.547473508864641e-13,10.0,True
