time_s,day,pressure_bar,fill_pct,liquid_flow_kg_per_h,vapor_flow_kg_per_h,bog_excess_kg
0.0,0.0,1.0,83.0,-0.0,-0.0,
10.0,0.00011574074074074075,1.01610619299142,82.99925083021506,895.8551910009564,-895.8551910009564,
20.0,0.0002314814814814815,1.032017989276549,82.99850261883532,894.4033046898462,-894.4033046898462,
30.0,0.00034722222222222224,1.0479077883791503,82.99775577094634,892.9891848329472,-892.9891848329472,
40.0,0.000462962962962963,1.0637754456184523,82.99701027022778,891.5965176757732,-891.5965176757732,
50.0,0.0005787037037037037,1.0796208568093046,82.99626610044983,890.2246815665878,-890.2246815665878,
60.0,0.0006944444444444445,1.0954439498913833,82.99552324554601,888.8730790708828,-888.8730790708828,
70.0,0.0008101851851851852,1.1112446788352504,82.99478168965828,887.5411362679856,-887.5411362679856,
80.0,0.000925925925925926,1.127023019048985,82.99404141716848,886.2283019042987,-886.2283019042987,
90.0,0.0010416666666666667,1.1427789638194563,82.9933024127179,884.934046481968,-884.934046481968,
100.0,0.0011574074074074073,1.1585125214937175,82.99256466121905,883.65786132503,-883.65786132503,
110.0,0.0012731481481481483,1.174223713205975,82.99182814786273,882.3992576505043,-882.3992576505043,
120.0,0.001388888888888889,1.1899125710169032,82.99109285812223,881.157765658363,-881.157765658363,
130.0,0.0015046296296296296,1.205579136370899,82.99035877775268,879.9329336508969,-879.9329336508969,
140.0,0.0016203703703703703,1.221223458803488,82.98962589279105,878.7243271851911,-878.7243271851911,
150.0,0.001736111111111111,1.2368455948479937,82.98889418955277,877.5315282626858,-877.5315282626858,
160.0,0.001851851851851852,1.2524456071035317,82.98816365462811,876.3541345557824,-876.3541345557824,
170.0,0.0019675925925925924,1.2680235634348986,82.98743427487776,875.1917586721197,-875.1917586721197,
180.0,0.0020833333333333333,1.283579536281583,82.98670603742815,874.044027455781,-874.044027455781,
190.0,0.002199074074074074,1.2991136020576362,82.98597892966535,872.9105813242105,-872.9105813242105,
200.0,0.0023148148148148147,1.3146258406282658,82.98525293923076,871.7910736398294,-871.7910736398294,
210.0,0.0024305555555555556,1.3301163348509684,82.98452805401352,870.6851701140778,-870.6851701140778,
220.0,0.0025462962962962965,1.345585170172345,82.98380426214682,869.592548243826,-869.592548243826,
230.0,0.002662037037037037,1.3610324342719218,82.98308155199963,868.5128967765642,-868.5128967765642,
240.0,0.002777777777777778,1.3764582167473514,82.98235991217308,867.4459152048232,-867.4459152048232,
250.0,0.0028935185185185184,1.3918626088347033,82.98163933149307,866.3913132865994,-866.3913132865994,
260.0,0.0030092592592592593,1.4072457031599228,82.9809197990055,865.3488105918416,-865.3488105918416,
270.0,0.003125,1.4226075935170812,82.98020130396961,864.3181360718899,-864.3181360718899,
280.0,0.0032407407407407406,1.437948374670633,82.979483835854,863.2990276521891,-863.2990276521891,
290.0,0.0033564814814814816,1.4532681421781677,82.97876738432939,862.2912318458392,-862.2912318458392,
300.0,0.003472222222222222,1.4685669922319733,82.97805193926474,861.2945033870141,-861.2945033870141,
310.0,0.003587962962962963,1.4838450215167074,82.9773374907212,860.3086048836851,-860.3086048836851,
320.0,0.003703703703703704,1.4991023270817558,82.9766240289476,859.3333064875396,-859.3333064875396,
330.0,0.0038194444444444443,1.514339006226456,82.9759115443755,858.3683855809301,-858.3683855809301,
340.0,0.003935185185185185,1.5295551563968701,82.97520002761406,857.4136264796335,-857.4136264796335,
350.0,0.004050925925925926,1.5447508750930052,82.97448946944613,856.4688201500439,-856.4688201500439,
360.0,0.004166666666666667,1.5599262597851364,82.97377986082262,855.533763941203,-855.533763941203,
370.0,0.0042824074074074075,1.5750814078386595,82.97307119285911,854.6082613287587,-854.6082613287587,
380.0,0.004398148148148148,1.590216416446391,82.97236345683169,853.6921216728557,-853.6921216728557,
390.0,0.0045138888888888885,1.605331382567475,82.97165664417179,852.7851599864802,-852.7851599864802,
400.0,0.004629629629629629,1.6204264028726771,82.97095074646342,851.8871967156945,-851.8871967156945,
410.0,0.00474537037037037,1.6355015736949743,82.97024575543863,850.998057530077,-850.998057530077,
420.0,0.004861111111111111,1.6505569909852151,82.96954166297374,850.1175731231074,-850.1175731231074,
430.0,0.004976851851851852,1.6655927502724028,82.96883846108621,849.2455790217789,-849.2455790217789,
440.0,0.005092592592592593,1.6806089466279324,82.96813614193063,848.3819154051918,-848.3819154051918,
450.0,0.005208333333333333,1.6956056746336745,82.9674346977954,847.5264269314991,-847.5264269314991,
460.0,0.005324074074074074,1.7105830283534504,82.96673412109963,846.6789625726685,-846.6789625726685,
470.0,0.005439814814814815,1.7255411013075506,82.96603440438979,845.8393754567531,-845.8393754567531,
480.0,0.005555555555555556,1.740479986450151,82.96533554033691,845.0075227173077,-845.0075227173077,
490.0,0.005671296296296297,1.7553997761490874,82.96463752173251,844.1832653495771,-844.1832653495771,
500.0,0.005787037037037037,1.770300562168366,82.96394034148734,843.3664680727874,-843.3664680727874,
510.0,0.005902777777777778,1.7851824356523691,82.96324399262718,842.5569991987035,-842.5569991987035,
520.0,0.0060185185185185185,1.8000454871123228,82.9625484682908,841.7547305059069,-841.7547305059069,
530.0,0.0061342592592592594,1.814889806414318,82.96185376172652,840.9595371192917,-840.9595371192917,
540.0,0.00625,1.8297154827693356,82.96115986629138,840.1712973949777,-840.1712973949777,
550.0,0.00636574074074074,1.8445226047241725,82.96046677544635,839.3898928099047,-839.3898928099047,
560.0,0.006481481481481481,1.8593112601542496,82.95977448275525,838.6152078561859,-838.6152078561859,
570.0,0.006597222222222222,1.8740815362574768,82.9590829818824,837.8471299398407,-837.8471299398407,
580.0,0.006712962962962963,1.8888335195491717,82.95839226658983,837.0855492837487,-837.0855492837487,
590.0,0.006828703703703704,1.9035672958581786,82.95770233073549,836.3303588345693,-836.3303588345693,
600.0,0.006944444444444444,1.918282950323811,82.95701316827092,835.5814541733994,-835.5814541733994,
610.0,0.007060185185185185,1.9329805673936327,82.95632477323858,834.8387334302264,-834.8387334302264,
620.0,0.007175925925925926,1.94766023082232,82.95563713977117,834.1020972016036,-834.1020972016036,
630.0,0.007291666666666667,1.962322023670813,82.95495026208826,833.3714484717729,-833.3714484717729,
640.0,0.007407407407407408,1.976966028306511,82.95426413449522,832.6466925368321,-832.6466925368321,
650.0,0.007523148148148148,1.9915923264038493,82.953578751381,831.9277369318773,-831.9277369318773,
660.0,0.007638888888888889,2.0062009989455394,82.95289410721657,831.2144913609462,-831.2144913609462,
670.0,0.0077546296296296295,2.020792126224202,82.95221019655264,830.5068676299094,-830.5068676299094,
680.0,0.00787037037037037,2.0353657878446723,82.951527014019,829.8047795815378,-829.8047795815378,
690.0,0.00798611111111111,2.0499220627263903,82.95084455432146,829.1081430333072,-829.1081430333072,
700.0,0.008101851851851851,2.0644610291065293,82.95016281224143,828.4168757176009,-828.4168757176009,
710.0,0.008217592592592592,2.078982764543141,82.94948178263337,827.7308972239592,-827.7308972239592,
720.0,0.008333333333333333,2.093487345918625,82.948801460424,827.0501289437696,-827.0501289437696,
730.0,0.008449074074074074,2.10797484943236,82.94812184061126,826.3744940164881,-826.3744940164881,
740.0,0.008564814814814815,2.1224453506283303,82.94744291826093,825.7039172790234,-825.7039172790234,
750.0,0.008680555555555556,2.1368989243876757,82.94676468850733,825.0383252147953,-825.0383252147953,
760.0,0.008796296296296297,2.151335644933055,82.94608714655064,824.3776459066848,-824.3776459066848,
770.0,0.008912037037037038,2.1657555858334945,82.94541028765599,823.7218089908704,-823.7218089908704,
780.0,0.009027777777777777,2.180158820009355,82.94473410715236,823.0707456122301,-823.0707456122301,
790.0,0.009143518518518518,2.194545419737349,82.94405860043084,822.4243883817336,-822.4243883817336,
800.0,0.009259259259259259,2.2089154566558213,82.94338376294395,821.7826713350548,-821.7826713350548,
810.0,0.009375,2.2232690017700163,82.94270959020389,821.1455298923677,-821.1455298923677,
820.0,0.00949074074074074,2.2376061254576007,82.94203607778203,820.5129008202026,-820.5129008202026,
830.0,0.009606481481481481,2.2519268974740205,82.94136322130684,819.8847221940797,-819.8847221940797,
840.0,0.009722222222222222,2.266231386958268,82.94069101646384,819.2609333624558,-819.2609333624558,
850.0,0.009837962962962963,2.2805196624383677,82.94001945899345,818.6414749123004,-818.6414749123004,
860.0,0.009953703703703704,2.294791791837257,82.93934854469106,818.0262886353846,-818.0262886353846,
870.0,0.010069444444444445,2.3090478424783507,82.93867826940487,817.4153174959226,-817.4153174959226,
880.0,0.010185185185185186,2.3232878810914306,82.93800862903564,816.8085055993467,-816.8085055993467,
890.0,0.010300925925925925,2.3375119738184895,82.93733961953569,816.2057981618849,-816.2057981618849,
900.0,0.010416666666666666,2.3517201862194432,82.93667123690747,815.6071414812646,-815.6071414812646,
910.0,0.010532407407407407,2.365912583278039,82.93600347720302,815.0124829085333,-815.0124829085333,
920.0,0.010648148148148148,2.380089229407708,82.93533633652301,814.4217708206522,-814.4217708206522,
930.0,0.010763888888888889,2.3942501884573613,82.93466981101564,813.8349545938042,-813.8349545938042,
940.0,0.01087962962962963,2.408395523717269,82.93400389687608,813.2519845778578,-813.2519845778578,
950.0,0.01099537037037037,2.422525297924865,82.93333859034537,812.6728120715508,-812.6728120715508,
960.0,0.011111111111111112,2.4366395732705484,82.93267388770964,812.0973892982636,-812.0973892982636,
970.0,0.011226851851851852,2.4507384114035546,82.9320097852997,811.5256693828429,-811.5256693828429,
980.0,0.011342592592592593,2.4648218734375593,82.93134627948938,810.957606329106,-810.957606329106,
990.0,0.011458333333333333,2.4788900199566113,82.93068336669575,810.3931549977547,-810.3931549977547,
1000.0,0.011574074074074073,2.492942911020715,82.9300210433777,809.832271085322,-809.832271085322,
