time_s,day,pressure_bar,fill_pct,liquid_flow_kg_per_h,vapor_flow_kg_per_h,bog_excess_kg
0.0,0.0,1.0,83.0,-0.0,-0.0,0.0
10.0,0.00011574074074074075,1.003492832304318,82.99929097954136,880.7892518448,0.0,0.0
20.0,0.0002314814814814815,1.0067997927732588,82.99858160373978,880.7892518448,0.0,0.0
30.0,0.00034722222222222224,1.0100933242421788,82.99787230913937,880.7892518448,0.0,0.0
40.0,0.000462962962962963,1.0133733058219194,82.99716309715606,880.7892518448,0.0,0.0
50.0,0.0005787037037037037,1.01663962904862,82.99645396908203,880.7892518448,0.0,0.0
60.0,0.0006944444444444445,1.019892196269462,82.9957449261023,880.7892518448,0.0,0.0
70.0,0.0008101851851851852,1.0231309193514169,82.99503596930897,880.7892518448,0.0,0.0
80.0,0.000925925925925926,1.0263557186284924,82.99432709971177,880.7892518448,0.0,0.0
90.0,0.0010416666666666667,1.0295665220296222,82.99361831824714,880.7892518448,0.0,0.0
100.0,0.0011574074074074073,1.0327632643462563,82.9929096257864,880.7892518448,0.0,0.0
110.0,0.0012731481481481483,1.0359458866097593,82.99220102314074,880.7892518448,0.0,0.0
120.0,0.001388888888888889,1.0391143355569894,82.99149251106803,880.7892518448,0.0,0.0
130.0,0.0015046296296296296,1.0422685631670046,82.99078409027597,880.7892518448,0.0,0.0
140.0,0.0016203703703703703,1.04540852625656,82.99007576142701,880.7892518448,0.0,0.0
150.0,0.001736111111111111,1.048534186124148,82.98936752514145,880.7892518448,0.0,0.0
160.0,0.001851851851851852,1.0516455082348135,82.98865938199997,880.7892518448,0.0,0.0
170.0,0.0019675925925925924,1.0547424619396077,82.98795133254762,880.7892518448,0.0,0.0
180.0,0.0020833333333333333,1.057825020224178,82.98724337729418,880.7892518448,0.0,0.0
190.0,0.002199074074074074,1.0608931594829152,82.98653551671822,880.7892518448,0.0,0.0
200.0,0.0023148148148148147,1.0639468593146852,82.98582775126809,880.7892518448,0.0,0.0
210.0,0.0024305555555555556,1.0669861023375324,82.98512008136312,880.7892518448,0.0,0.0
220.0,0.0025462962962962965,1.0700108740200902,82.98441250739607,880.7892518448,0.0,0.0
230.0,0.002662037037037037,1.0730211625274024,82.98370502973418,880.7892518448,0.0,0.0
240.0,0.002777777777777778,1.0760169585796313,82.98299764872047,880.7892518448,0.0,0.0
250.0,0.0028935185185185184,1.0789982553220905,82.98229036467455,880.7892518448,0.0,0.0
260.0,0.0030092592592592593,1.0819650482054832,82.98158317789452,880.7892518448,0.0,0.0
270.0,0.003125,1.0849173348750147,82.98087608865683,880.7892518448,0.0,0.0
280.0,0.0032407407407407406,1.0878551150677676,82.98016909721846,880.7892518448,0.0,0.0
290.0,0.0033564814814814816,1.0907783905171278,82.97946220381642,880.7892518448,0.0,0.0
300.0,0.003472222222222222,1.093687164864005,82.97875540867005,880.7892518448,0.0,0.0
310.0,0.003587962962962963,1.096581443573672,82.97804871198012,880.7892518448,0.0,0.0
320.0,0.003703703703703704,1.0994612338582488,82.9773421139309,880.7892518448,0.0,0.0
330.0,0.0038194444444444443,1.102326544603852,82.97663561469011,880.7892518448,0.0,0.0
340.0,0.003935185185185185,1.1051773863022438,82.97592921440953,880.7892518448,0.0,0.0
350.0,0.004050925925925926,1.1080137709865228,82.97522291322554,880.7892518448,0.0,0.0
360.0,0.004166666666666667,1.1108357121705619,82.97451671126021,880.7892518448,0.0,0.0
370.0,0.0042824074074074075,1.113643224791741,82.97381060862125,880.7892518448,0.0,0.0
380.0,0.004398148148148148,1.1164363251568292,82.9731046054025,880.7892518448,0.0,0.0
390.0,0.0045138888888888885,1.119215030890771,82.97239870168444,880.7892518448,0.0,0.0
400.0,0.004629629629629629,1.121979360888085,82.97169289753501,880.7892518448,0.0,0.0
410.0,0.00474537037037037,1.1247293352666778,82.97098719300944,880.7892518448,0.0,0.0
420.0,0.004861111111111111,1.1274649753239412,82.9702815881509,880.7892518448,0.0,0.0
430.0,0.004976851851851852,1.13018630349494,82.96957608299087,880.7892518448,0.0,0.0
440.0,0.005092592592592593,1.1328933433125699,82.96887067754982,880.7892518448,0.0,0.0
450.0,0.005208333333333333,1.1355861193693846,82.96816537183656,880.7892518448,0.0,0.0
460.0,0.005324074074074074,1.1382646572812951,82.9674601658494,880.7892518448,0.0,0.0
470.0,0.005439814814814815,1.1409289836527974,82.96675505957715,880.7892518448,0.0,0.0
480.0,0.005555555555555556,1.1435791260434114,82.96605005299723,880.7892518448,0.0,0.0
490.0,0.005671296296296297,1.1462151129358789,82.96534514607791,880.7892518448,0.0,0.0
500.0,0.005787037037037037,1.148836973705404,82.96464033877817,880.7892518448,0.0,0.0
510.0,0.005902777777777778,1.1514447385900772,82.96393563104711,880.7892518448,0.0,0.0
520.0,0.0060185185185185185,1.1540384386625753,82.96323102282514,880.7892518448,0.0,0.0
530.0,0.0061342592592592594,1.1566181058028466,82.96252651404413,880.7892518448,0.0,0.0
540.0,0.00625,1.159183772671745,82.9618221046271,880.7892518448,0.0,0.0
550.0,0.00636574074074074,1.1617354726856919,82.9611177944889,880.7892518448,0.0,0.0
