time_s,day,pressure_bar,fill_pct,liquid_flow_kg_per_h,vapor_flow_kg_per_h,bog_excess_kg
0.0,0.0,1.0,83.0,-0.0,-0.0,0.0
10.0,0.00011574074074074075,1.003472966121246,82.99903613624559,1174.3856691264,0.0,0.0
20.0,0.0002314814814814815,1.0067599789356516,82.99807191690152,1174.3856691264,0.0,0.0
30.0,0.00034722222222222224,1.0100334833244313,82.99710777849471,1174.3856691264,0.0,0.0
40.0,0.000462962962962963,1.0132933595298423,82.99614372243494,1174.3856691264,0.0,0.0
50.0,0.0005787037037037037,1.0165395001800075,82.99517975000813,1174.3856691264,0.0,0.0
60.0,0.0006944444444444445,1.0197718086817154,82.99421586239374,1174.3856691264,0.0,0.0
70.0,0.0008101851851851852,1.0229901979343434,82.99325206067876,1174.3856691264,0.0,0.0
80.0,0.000925925925925926,1.0261945892810214,82.99228834586799,1174.3856691264,0.0,0.0
90.0,0.0010416666666666667,1.029384911639608,82.99132471889345,1174.3856691264,0.0,0.0
100.0,0.0011574074074074073,1.0325611007726037,82.99036118062139,1174.3856691264,0.0,0.0
110.0,0.0012731481481481483,1.035723098666599,82.98939773185886,1174.3856691264,0.0,0.0
120.0,0.001388888888888889,1.0388708529993722,82.9884343733598,1174.3856691264,0.0,0.0
130.0,0.0015046296296296296,1.0420043166778112,82.98747110582751,1174.3856691264,0.0,0.0
140.0,0.0016203703703703703,1.0451234474345645,82.98650792992062,1174.3856691264,0.0,0.0
150.0,0.001736111111111111,1.0482282074729197,82.98554484625569,1174.3856691264,0.0,0.0
160.0,0.001851851851851852,1.0513185631523687,82.9845818554098,1174.3856691264,0.0,0.0
170.0,0.0019675925925925924,1.0543944847086657,82.98361895792415,1174.3856691264,0.0,0.0
180.0,0.0020833333333333333,1.0574559460030062,82.98265615430526,1174.3856691264,0.0,0.0
190.0,0.002199074074074074,1.0605029242965827,82.9816934450283,1174.3856691264,0.0,0.0
200.0,0.0023148148148148147,1.0635354000466883,82.98073083053794,1174.3856691264,0.0,0.0
