time_s,day,pressure_bar,fill_pct,liquid_flow_kg_per_h,vapor_flow_kg_per_h,bog_excess_kg
0.0,0.0,1.0,83.0,-0.0,-0.0,
10.0,0.00011574074074074075,1.0180922996955888,82.99928236742585,895.8551910009564,-895.8551910009564,
20.0,0.0002314814814814815,1.035977562109744,82.99856589506422,894.2262834305018,-894.2262834305018,
30.0,0.00034722222222222224,1.053828071344769,82.99785098518305,892.6414949075287,-892.6414949075287,
40.0,0.000462962962962963,1.0716436293751772,82.99713761821195,891.0842215634383,-891.0842215634383,
50.0,0.0005787037037037037,1.0894241244856298,82.99642577444055,889.5535648128206,-889.5535648128206,
60.0,0.0006944444444444445,1.1071695104099568,82.9957154342061,888.0486637969,-888.0486637969,
70.0,0.0008101851851851852,1.1248797919197768,82.99500657800874,886.5686946634773,-886.5686946634773,
80.0,0.000925925925925926,1.142555014388057,82.99429918658728,885.1128693647568,-885.1128693647568,
90.0,0.0010416666666666667,1.1601952559603346,82.99359324096747,883.6804342225735,-883.6804342225735,
100.0,0.0011574074074074073,1.1778006215207644,82.99288872249325,882.2706683937762,-882.2706683937762,
110.0,0.0012731481481481483,1.1953712379408665,82.99218561284712,880.8828823107089,-880.8828823107089,
120.0,0.001388888888888889,1.2129072502729168,82.99148389406137,879.5164161389484,-879.5164161389484,
130.0,0.0015046296296296296,1.2304088186566928,82.99078354852458,878.1706382779239,-878.1706382779239,
140.0,0.0016203703703703703,1.2478761157759073,82.99008455898392,876.8449439176773,-876.8449439176773,
150.0,0.001736111111111111,1.265309324745534,82.9893869085431,875.5387536600632,-875.5387536600632,
160.0,0.001851851851851852,1.2827086373424252,82.98869058066053,874.2515122072214,-874.2515122072214,
170.0,0.0019675925925925924,1.3000742525122106,82.9879955591438,872.9826871183599,-872.9826871183599,
180.0,0.0020833333333333333,1.3174063751017808,82.98730182814502,871.7317676337367,-871.7317676337367,
190.0,0.002199074074074074,1.3347052147770306,82.98660937215286,870.4982635642428,-870.4982635642428,
200.0,0.0023148148148148147,1.3519709850949102,82.98591817598682,869.2817042437099,-869.2817042437099,
210.0,0.0024305555555555556,1.3692039027040839,82.98522822478893,868.0816375415994,-868.0816375415994,
220.0,0.0025462962962962965,1.3864041866543897,82.98453950401705,866.8976289320494,-866.8976289320494,
230.0,0.002662037037037037,1.4035720577980484,82.98385199943571,865.7292606174741,-865.7292606174741,
240.0,0.002777777777777778,1.4207077382696554,82.98316569710995,864.5761307024648,-864.5761307024648,
250.0,0.0028935185185185184,1.4378114510330902,82.9824805833961,863.43785241576,-863.43785241576,
260.0,0.0030092592592592593,1.4548834194865639,82.98179664493543,862.3140533767947,-862.3140533767947,
270.0,0.003125,1.471923867117395,82.98111386864507,861.2043749046995,-861.2043749046995,
280.0,0.0032407407407407406,1.4889330172005113,82.98043224171188,860.1084713666313,-860.1084713666313,
290.0,0.0033564814814814816,1.5059110925344759,82.97975175158437,859.0260095630568,-859.0260095630568,
300.0,0.003472222222222222,1.5228583152107305,82.97907238596608,857.9566681478994,-857.9566681478994,
310.0,0.003587962962962963,1.5397749064115878,82.97839413280789,856.9001370813188,-856.9001370813188,
320.0,0.003703703703703704,1.5566610862338675,82.97771698030233,855.8561171123409,-855.8561171123409,
330.0,0.0038194444444444443,1.5735170735346444,82.97704091687588,854.8243192907886,-854.8243192907886,
340.0,0.003935185185185185,1.5903430857969267,82.97636593118291,853.8044645053923,-853.8044645053923,
350.0,0.004050925925925926,1.607139339012827,82.97569201210003,852.7962830474896,-852.7962830474896,
360.0,0.004166666666666667,1.6239060475820764,82.97501914871947,851.7995141975099,-851.7995141975099,
370.0,0.0042824074074074075,1.6406434242243606,82.97434733034339,850.8139058343736,-850.8139058343736,
380.0,0.004398148148148148,1.6573516799037997,82.97367654647798,849.8392140649031,-849.8392140649031,
390.0,0.0045138888888888885,1.6740310237644271,82.97300678682858,848.8752028730781,-848.8752028730781,
400.0,0.004629629629629629,1.6906816630751684,82.97233804129384,847.9216437872745,-847.9216437872745,
410.0,0.00474537037037037,1.7073038031835188,82.97167029996031,846.9783155649012,-846.9783155649012,
420.0,0.004861111111111111,1.7238976474770888,82.97100355309877,846.0450038929965,-846.0450038929965,
430.0,0.004976851851851852,1.7404633973516868,82.97033779115776,845.1215011038239,-845.1215011038239,
440.0,0.005092592592592593,1.7570012521858112,82.96967300475954,844.2076059052207,-844.2076059052207,
450.0,0.005208333333333333,1.7735114093207298,82.96900918469659,843.3031231239017,-843.3031231239017,
460.0,0.005324074074074074,1.789994064045043,82.96834632192527,842.4078634616399,-842.4078634616399,
470.0,0.005439814814814815,1.8064494095841717,82.96768440756344,841.521643263225,-841.521643263225,
480.0,0.005555555555555556,1.8228776370934112,82.96702343288533,840.6442842959332,-840.6442842959332,
490.0,0.005671296296296297,1.8392789356545516,82.96636338931734,839.7756135391023,-839.7756135391023,
500.0,0.005787037037037037,1.8556534922758838,82.96570426843533,838.9154629843234,-838.9154629843234,
510.0,0.005902777777777778,1.8720014918947174,82.96504606196005,838.0636694444312,-838.0636694444312,
520.0,0.0060185185185185185,1.8883231173824655,82.96438876175323,837.2200743720995,-837.2200743720995,
530.0,0.0061342592592592594,1.904618549552198,82.9637323598153,836.3845236861387,-836.3845236861387,
540.0,0.00625,1.9208879671678696,82.96307684828112,835.5568676062871,-835.5568676062871,
550.0,0.00636574074074074,1.9371315469553945,82.96242221941633,834.736960495397,-834.736960495397,
560.0,0.006481481481481481,1.9533494636154656,82.96176846561508,833.9246607085342,-833.9246607085342,
570.0,0.006597222222222222,1.9695418898376442,82.96111557939693,833.1198304491945,-833.1198304491945,
